5 athletes 100 purchases,50 athletes 1000 purchases,500 athletes 10000 purchases,5 athletes 100 exchanges both way,5 athletes 100 exchanges one way,50 athletes 1000 exchnages both eays,50 athletes 1000 exchanges one way,500 athletes 10000 exchnages both ways,"500 athletes, 10000 exchanges one way",5 athletes 100 auctions,50 athletes 1000 auctions,"500 athletes, 10000 auctions"
,,0.001983,,,,,0.08607394134,0.07787447864,,,0.07668310386
,,0.001952,,,,,0.01915970783,0.01001270322,,,0.01013570746
,,0.002079,,,,,0.01387747719,0.00485678147,,,0.004793578779
,,0.001976,,,,,0.09027567107,0.07668610417,,,0.07386421702
,,0.002046,,,,,0.01720864469,0.00813993457,,,0.007870460872
,,0.002004,,,,,0.01380553211,0.004433269459,,,0.004302965184
,,0.001992,,,,,0.01229584501,0.00340620122,,,0.003412074594
,,0.002031,,,,,0.01145121763,0.003218640961,,,0.003234443302
,,0.002015,,,,,0.06585435606,0.06253176938,,,0.05811508164
,,0.002062,,,,,0.02520608068,0.01711092408,,,0.01770722685
,,0.002013,,,,,0.007720415636,0.002249238436,,,0.002257467216
,,0.001958,,,,,0.04880711974,0.04442389608,,,0.04298990592
,,0.001985,,,,,0.01358476113,0.003729024315,,,0.003714174889
,,0.002096,,,,,0.09168096539,0.08051481916,,,0.08217222833
,,0.002015,,,,,0.01181201298,0.003717743174,,,0.003736362315
,,0.002042,,,,,0.08743132114,0.07669143158,,,0.07960041769
,,0.002058,,,,,0.03647584067,0.03020807452,,,0.03043571113
,,0.002118,,,,,0.04878721951,0.04129053098,,,0.0423621104
,,0.002017,,,,,0.005516630051,0.002081451492,,,0.002133196966
,,0.001945,,,,,0.01177496786,0.003052308891,,,0.00316411397
,,0.001996,,,,,0.03947215378,0.03572809408,,,0.0344685873
,,0.00193,,,,,0.03789989322,0.03226740605,,,0.03289658183
,,0.002019,,,,,0.06086649291,0.05594153255,,,0.05504338009
,,0.00197,,,,,0.01950648514,0.0109100847,,,0.01008499566
,,0.001916,,,,,0.01591555273,0.005620156282,,,0.005822933785
,,0.001999,,,,,0.09078875812,0.07939233425,,,0.07805953296
,,0.002031,,,,,0.1133502714,0.0905991733,,,0.09697169336
,,0.002004,,,,,0.05076356431,0.04339590281,,,0.04454955907
,,0.001885,,,,,0.01301603983,0.003817798852,,,0.00387430663
,,0.001945,,,,,0.1197461597,0.1018064596,,,0.0993559316
,,0.001927,,,,,0.003418982231,0.002016248971,,,0.002059477401
,,0.001934,,,,,0.03441379482,0.02931892628,,,0.02899511335
,,0.00202,,,,,0.1055300615,0.09163090616,,,0.09291158119
,,0.002058,,,,,0.03752895506,0.03113171826,,,0.0322903171
,,0.002024,,,,,0.02992260492,0.02454153982,,,0.02439753442
,,0.001952,,,,,0.09916801794,0.08658105527,,,0.08737689168
,,0.001984,,,,,0.05933542295,0.05485378512,,,0.05511424405
,,0.001993,,,,,0.006134404764,0.00205251872,,,0.002115545566
,,0.001994,,,,,0.0911026465,0.07957100941,,,0.07911384759
,,0.002054,,,,,0.06679601769,0.0581341138,,,0.05711449625
,,0.002021,,,,,0.01242950238,0.003580609889,,,0.003321397798
,,0.002049,,,,,0.0111145282,0.003207577682,,,0.003121730674
,,0.002032,,,,,0.01707469987,0.008078935701,,,0.00813969529
,,0.001991,,,,,0.1123892513,0.09568762192,,,0.09602237274
,,0.001951,,,,,0.1138664614,0.09499871412,,,0.09944952151
,,0.001917,,,,,0.0747532622,0.06559824224,,,0.06502270049
,,0.001894,,,,,0.02095336688,0.01202867781,,,0.01269694143
,,0.001979,,,,,0.01563097806,0.006363657139,,,0.006672997292
,,0.001983,,,,,0.00213402965,0.001968536392,,,0.001935486713
,,0.001962,,,,,0.05572421515,0.05450363248,,,0.05405830475
,,0.002045,,,,,0.01390711734,0.004588496713,,,0.004764366926
,,0.001972,,,,,0.0008952798623,0.002068260147,,,0.002018260081
,,0.001944,,,,,0.0180466164,0.009669702295,,,0.009654792232
,,0.002032,,,,,0.0562283531,0.05162996515,,,0.05067709169
,,0.002003,,,,,0.07258320833,0.06548510318,,,0.06311101196
,,0.001976,,,,,0.04406780445,0.03978899522,,,0.03752760826
,,0.002058,,,,,0.0002902223972,0.002054008074,,,0.002059008038
,,0.002092,,,,,0.005968357171,0.002124929223,,,0.002180426737
,,0.002013,,,,,0.009585880694,0.002529911794,,,0.002496027377
,,0.002022,,,,,0.01278694244,0.003807433163,,,0.003964348604
,,0.002011,,,,,0.05737485016,0.05278578482,,,0.05069114561
,,0.001961,,,,,0.01904993576,0.009175382918,,,0.009083296599
,,0.002026,,,,,0.004632862182,0.002165804252,,,0.002038544887
,,0.001999,,,,,0.03369355985,0.02844138826,,,0.02989112535
,,0.002011,,,,,0.008298664978,0.002386673012,,,0.002331049846
,,0.001928,,,,,0.04293214745,0.03834049411,,,0.03713830133
,,0.001969,,,,,0.07446939621,0.06517421023,,,0.06690063329
,,0.002009,,,,,0.02144902565,0.01170069669,,,0.01117756707
,,0.00195,,,,,0.0528802142,0.04726191095,,,0.04903943294
,,0.001958,,,,,0.01992543754,0.01076315935,,,0.01149391769
,,0.002055,,,,,0.01368261111,0.004482169756,,,0.004515560375
,,0.001995,,,,,0.04305190425,0.03627037946,,,0.03861917172
,,0.001966,,,,,0.01537269954,0.005773246192,,,0.005550647879
,,0.001955,,,,,0.0539620899,0.04692775256,,,0.04887577021
,,0.002013,,,,,0.04115187362,0.0403080396,,,0.03701194259
,,0.002089,,,,,0.1032399189,0.08541585306,,,0.09217328565
,,0.001968,,,,,0.009059967826,0.002595515383,,,0.002593767553
,,0.001931,,,,,0.0217403377,0.01376211169,,,0.01338994411
,,0.001988,,,,,0.1115161964,0.1004121318,,,0.09653149378
,,0.002065,,,,,0.07869460683,0.07152742572,,,0.07125639476
,,0.001942,,,,,0.005639942151,0.00197404422,,,0.002075989708
,,0.002023,,,,,0.06688320654,0.06078425709,,,0.05917900457
,,0.001999,,,,,0.02107446733,0.0124638184,,,0.01294411717
,,0.001965,,,,,0.08303507143,0.06803689463,,,0.0730818351
,,0.002096,,,,,0.00915569823,0.002545993751,,,0.002538797309
,,0.002001,,,,,0.001643186558,0.002057627112,,,0.002008577145
,,0.001952,,,,,0.005514545807,0.002108417077,,,0.002126304272
,,0.002016,,,,,0.02146126578,0.01319868479,,,0.01324228276
,,0.002069,,,,,0.06390541961,0.05869337249,,,0.05777139624
,,0.00196,,,,,0.04034670567,0.03680219252,,,0.03640507798
,,0.001956,,,,,0.005592161257,0.002037763689,,,0.00208435182
,,0.002004,,,,,0.01856472285,0.009782277492,,,0.009758807058
,,0.002003,,,,,0.0522295165,0.04293217877,,,0.04696115089
,,0.00199,,,,,0.02380102615,0.01780425718,,,0.01789322935
,,0.002036,,,,,0.02750777793,0.02048204917,,,0.02124128438
,,0.001987,,,,,0.01354156843,0.004052725432,,,0.00404433253
,,0.001982,,,,,0.02571127588,0.01887011754,,,0.01920183633
,,0.001977,,,,,0.02594005461,0.01912592107,,,0.01975016408
,,0.001982,,,,,0.006775507676,0.002201678673,,,0.002246381018
,,0.002046,,,,,0.06436248171,0.05463556918,,,0.05437474781
,,0.002033,,,,,0.0942199635,0.08588196208,,,0.08373026319
,,0.001978,,,,,0.008543018011,0.002295974989,,,0.002384314321
,,0.002001,,,,,0.02519798375,0.01807393157,,,0.01782813333
,,0.002055,,,,,0.05198318246,0.04455836302,,,0.04706313759
,,0.001936,,,,,0.00968316966,0.002642094935,,,0.002671721092
,,0.001964,,,,,0.01645452643,0.005871492828,,,0.005731756729
,,0.001981,,,,,0.03638627984,0.03217691456,,,0.0313230034
,,0.00192,,,,,0.018657644,0.008143685622,,,0.007909619183
,,0.001995,,,,,0.01522938843,0.005812261774,,,0.005752614313
,,0.00199,,,,,0.07160968795,0.06327707304,,,0.06744391907
,,0.001995,,,,,0.009114321707,0.002461627114,,,0.0024305504
,,0.002,,,,,0.001367061308,0.002055840659,,,0.001908765365
,,0.002055,,,,,0.02066811763,0.0125623438,,,0.01180146708
,,0.001941,,,,,0.01491900453,0.00563289272,,,0.005639504282
,,0.002027,,,,,0.006860556874,0.00220285078,,,0.002162560024
,,0.002009,,,,,0.008884502507,0.002467436071,,,0.002359709345
,,0.002019,,,,,0.07700929017,0.06774804956,,,0.06940869189
,,0.002027,,,,,0.0252727019,0.01796168642,,,0.0178656013
,,0.002025,,,,,0.03593886056,0.03138948768,,,0.03157436514
,,0.002055,,,,,0.01290327946,0.003885060231,,,0.003790698547
,,0.002073,,,,,0.09152866587,0.08340737019,,,0.08112032916
,,0.00205,,,,,0.1080519044,0.08934998141,,,0.09302545377
,,0.001973,,,,,0.09190195363,0.0773672163,,,0.07969869433
,,0.001986,,,,,0.01337912906,0.003814736886,,,0.00398273909
,,0.002091,,,,,0.01111290147,0.002855720232,,,0.002941196652
,,0.002018,,,,,0.04669414551,0.04428461524,,,0.04258888878
,,0.002013,,,,,0.01278329552,0.003643324446,,,0.003633559514
,,0.00197,,,,,0.01037419193,0.002648396712,,,0.002661426272
,,0.001974,,,,,0.02932668194,0.02334876964,,,0.02177667332
,,0.002053,,,,,0.004805961438,0.002080766516,,,0.002102390048
,,0.002057,,,,,0.1211115575,0.09988635761,,,0.09927711545
,,0.002047,,,,,0.07976652139,0.07226104827,,,0.07352925539
,,0.001921,,,,,0.02629784448,0.01954026098,,,0.01998676649
,,0.002024,,,,,0.05834987318,0.0507706977,,,0.05214742103
,,0.001945,,,,,0.07212197052,0.06112539751,,,0.06394200568
,,0.002057,,,,,0.01298992077,0.003745272177,,,0.003751720632
,,0.00195,,,,,0.01075277556,0.002717873436,,,0.002767914931
,,0.002039,,,,,0.04520342411,0.04279182444,,,0.04162217946
,,0.001951,,,,,0.04650992926,0.04218388866,,,0.04279481573
,,0.001957,,,,,0.05438010338,0.05062330142,,,0.049909309
,,0.002051,,,,,0.09561431,0.08170245935,,,0.08691095683
,,0.002008,,,,,0.01957304152,0.01145068413,,,0.01147042504
,,0.001959,,,,,0.01339640853,0.004100135747,,,0.004030127208
